"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0R100","2020-03-22 21:00:00","1006.000","356.000","1.100","19.300","0.750","904.800","","0.000","-99.000","-99.000","-99.000","25.200","","16.400",""
"C0C700","2020-03-22 21:00:00","151.000","320.000","0.900","23.600","0.860","998.300","","0.000","-99.000","-99.000","-99.000","29.100","","21.000",""
"C0W130","2020-03-22 21:00:00","18.000","201.000","3.600","23.400","0.880","1010.600","","0.000","-99.000","-99.000","-99.000","25.700","","21.200",""
"C0F9R0","2020-03-22 21:00:00","20.000","0.000","0.100","24.100","1.000","1012.800","","0.000","-99.000","-99.000","-99.000","28.300","","22.000",""
"C0V660","2020-03-22 21:00:00","25.000","16.000","1.200","24.500","0.820","1011.500","","0.000","-99.000","-99.000","-99.000","28.800","","22.300",""
"C0G780","2020-03-22 21:00:00","27.000","232.000","1.600","24.200","0.860","1011.100","","0.000","-99.000","-99.000","-99.000","29.400","","22.200",""
"C0C590","2020-03-22 21:00:00","72.000","282.000","2.100","23.600","0.840","1006.300","","0.000","-99.000","-99.000","-99.000","28.500","","20.300",""
"C0I520","2020-03-22 21:00:00","3860.000","-99.000","-99.000","1.800","0.900","645.000","","-99.000","-99.000","-99.000","-99.000","4.200","","0.800",""
"C0M790","2020-03-22 21:00:00","15.000","249.000","0.900","23.000","0.850","1011.500","","0.000","-99.000","-99.000","-99.000","28.800","","21.100",""
"C0R130","2020-03-22 21:00:00","1040.000","226.000","0.600","21.500","0.560","898.900","","0.000","-99.000","-99.000","-99.000","28.000","","17.700",""
"C0AH30","2020-03-22 21:00:00","755.000","32.000","3.600","19.900","0.990","931.300","","0.000","-99.000","-99.000","-99.000","25.900","","18.100",""
"C0X170","2020-03-22 21:00:00","50.000","0.000","0.000","24.300","0.790","1007.800","","0.000","-99.000","-99.000","-99.000","30.500","","20.600",""
"C0K291","2020-03-22 21:00:00","8.000","230.000","1.400","24.300","0.810","1013.700","","0.000","-99.000","-99.000","-99.000","26.900","","21.500",""
"C0D480","2020-03-22 21:00:00","223.000","0.000","0.000","22.000","0.930","989.100","","0.000","-99.000","-99.000","-99.000","29.000","","18.300",""
"C0F0C0","2020-03-22 21:00:00","983.000","183.000","1.500","20.100","0.750","905.900","","0.000","-99.000","-99.000","-99.000","25.300","","16.100",""
"C0U860","2020-03-22 21:00:00","5.000","40.000","1.500","24.500","0.820","1014.300","","0.000","-99.000","-99.000","-99.000","28.700","","20.400",""
"C0UA50","2020-03-22 21:00:00","808.000","344.000","0.600","19.500","0.970","925.300","","0.000","-99.000","-99.000","-99.000","26.000","","16.700",""
"C0X320","2020-03-22 21:00:00","30.000","183.000","1.300","21.600","0.900","1010.000","","0.000","-99.000","-99.000","-99.000","30.100","","20.100",""
"C0T960","2020-03-22 21:00:00","120.000","0.000","0.100","22.400","0.990","1000.500","","0.000","-99.000","-99.000","-99.000","29.100","","16.700",""
"C0SA80","2020-03-22 21:00:00","136.000","253.000","0.500","22.500","0.890","997.300","","0.000","-99.000","-99.000","-99.000","33.000","","18.600",""
"C0E780","2020-03-22 21:00:00","160.000","54.000","1.100","23.400","0.880","996.400","","0.000","-99.000","-99.000","-99.000","30.900","","21.400",""
"C0F9Q0","2020-03-22 21:00:00","149.000","309.000","1.300","23.600","0.870","996.500","","0.000","-99.000","-99.000","-99.000","29.300","","21.900",""
"C0F9X0","2020-03-22 21:00:00","166.000","252.000","2.700","23.500","0.890","995.400","","0.000","-99.000","-99.000","-99.000","28.000","","21.400",""
"C0F0D0","2020-03-22 21:00:00","3171.000","158.000","1.200","5.600","0.980","701.000","","0.000","-99.000","-99.000","-99.000","13.200","","5.000",""
"C0S730","2020-03-22 21:00:00","110.000","32.000","4.500","24.500","0.950","999.800","","0.000","-99.000","-99.000","-99.000","27.700","","23.500",""
"C0T790","2020-03-22 21:00:00","2830.000","273.000","0.600","9.700","0.860","729.800","","0.000","-99.000","-99.000","-99.000","17.400","","9.000",""
"C0V750","2020-03-22 21:00:00","50.000","357.000","0.900","24.600","0.850","1009.400","","0.000","-99.000","-99.000","-99.000","29.300","","22.200",""
"C0K530","2020-03-22 21:00:00","12.000","218.000","2.300","23.900","0.830","1012.700","","0.000","-99.000","-99.000","-99.000","26.900","","21.200",""
"C0M780","2020-03-22 21:00:00","30.000","272.000","0.500","23.400","0.840","1011.200","","0.000","-99.000","-99.000","-99.000","27.900","","20.700",""
"C0V360","2020-03-22 21:00:00","94.000","0.000","0.000","20.900","0.900","1003.200","","0.000","-99.000","-99.000","-99.000","32.800","","17.900",""
"C0K510","2020-03-22 21:00:00","10.000","241.000","1.400","24.000","0.810","1012.400","","0.000","-99.000","-99.000","-99.000","28.100","","21.100",""
"C0D650","2020-03-22 21:00:00","97.000","341.000","0.700","23.500","0.870","1004.200","","0.000","-99.000","-99.000","-99.000","27.500","","21.700",""
"C0V630","2020-03-22 21:00:00","19.000","337.000","0.700","24.300","0.810","1011.600","","0.000","-99.000","-99.000","-99.000","28.000","","22.000",""
"C0U910","2020-03-22 21:00:00","17.000","0.000","0.200","24.500","0.820","1012.900","","0.000","-99.000","-99.000","-99.000","27.600","","20.500",""
"C0U600","2020-03-22 21:00:00","10.000","0.000","0.100","23.600","0.990","1013.300","","0.000","-99.000","-99.000","-99.000","27.200","","19.700",""
"C0G820","2020-03-22 21:00:00","29.000","239.000","0.400","24.100","0.870","1010.400","","0.000","-99.000","-99.000","-99.000","30.700","","21.700",""
"C0R590","2020-03-22 21:00:00","72.000","258.000","0.800","24.700","0.900","1005.500","","0.000","-99.000","-99.000","-99.000","30.200","","20.800",""
"C0A9E0","2020-03-22 21:00:00","26.000","320.000","1.500","24.700","0.770","1012.800","","0.000","-99.000","-99.000","-99.000","31.400","","22.000",""
"C0R480","2020-03-22 21:00:00","57.000","8.000","0.300","24.200","0.810","1006.800","","0.000","-99.000","-99.000","-99.000","30.900","","20.900",""
"C0X300","2020-03-22 21:00:00","70.000","43.000","0.800","21.500","0.950","1006.000","","0.000","-99.000","-99.000","-99.000","29.400","","19.200",""
"C0U970","2020-03-22 21:00:00","7.000","42.000","2.400","23.000","0.870","1015.100","","0.000","-99.000","-99.000","-99.000","26.900","","20.100",""
"C0R340","2020-03-22 21:00:00","230.000","73.000","0.400","21.800","0.880","986.300","","0.000","-99.000","-99.000","-99.000","27.800","","19.100",""
"C0M750","2020-03-22 21:00:00","10.000","263.000","2.300","24.500","0.780","1013.100","","0.000","-99.000","-99.000","-99.000","26.900","","21.900",""
"C0I110","2020-03-22 21:00:00","161.000","0.000","0.000","23.600","0.860","996.500","","0.000","-99.000","-99.000","-99.000","29.700","","20.900",""
"C0V370","2020-03-22 21:00:00","74.000","0.000","0.000","22.000","0.900","1006.200","","0.000","-99.000","-99.000","-99.000","31.000","","19.100",""
"C0C690","2020-03-22 21:00:00","242.000","310.000","0.600","22.400","0.810","987.800","","0.000","-99.000","-99.000","-99.000","28.700","","19.800",""
"C0A540","2020-03-22 21:00:00","401.000","0.000","0.000","20.400","0.980","969.200","","0.000","-99.000","-99.000","-99.000","28.600","","16.800",""
"C0SA60","2020-03-22 21:00:00","6.000","0.000","0.100","23.500","0.920","1011.400","","0.000","-99.000","-99.000","-99.000","30.500","","21.000",""
"C0H950","2020-03-22 21:00:00","192.000","0.000","0.100","22.200","0.960","992.000","","0.000","-99.000","-99.000","-99.000","30.000","","18.900",""
"C0O960","2020-03-22 21:00:00","112.000","0.000","0.000","22.400","0.830","1000.000","","0.000","-99.000","-99.000","-99.000","29.900","","20.200",""
"C0E880","2020-03-22 21:00:00","507.000","338.000","0.800","21.700","0.990","957.700","","0.000","-99.000","-99.000","-99.000","28.000","","19.800",""
"C0AH10","2020-03-22 21:00:00","30.000","53.000","1.600","25.400","0.980","1011.100","","0.000","-99.000","-99.000","-99.000","32.100","","21.900",""
"C0R680","2020-03-22 21:00:00","13.000","279.000","3.100","25.600","0.760","1011.500","","0.000","8.300","284.000","","30.100","","22.000",""
"C0X210","2020-03-22 21:00:00","38.000","0.000","0.200","23.300","0.890","1008.200","","0.000","-99.000","-99.000","-99.000","28.600","","20.300",""
"C0D430","2020-03-22 21:00:00","87.000","0.000","0.000","23.200","0.910","1004.100","","0.000","-99.000","-99.000","-99.000","31.100","","18.100",""
"C0AD30","2020-03-22 21:00:00","20.000","340.000","1.200","25.000","0.770","1011.100","","0.000","-99.000","-99.000","-99.000","31.500","","22.500",""
"C0R240","2020-03-22 21:00:00","87.000","24.000","0.600","21.700","0.890","1003.500","","0.000","-99.000","-99.000","-99.000","31.900","","20.000",""
"C0U960","2020-03-22 21:00:00","1885.000","3.000","1.900","10.800","0.990","816.800","","0.000","-99.000","-99.000","-99.000","20.900","","7.900",""
"C0T9E0","2020-03-22 21:00:00","415.000","153.000","0.900","21.600","0.930","968.700","","0.000","-99.000","-99.000","-99.000","26.900","","19.100",""
"C0D550","2020-03-22 21:00:00","1956.000","149.000","0.700","15.700","0.680","813.800","","0.000","-99.000","-99.000","-99.000","22.800","","14.800",""
"C0C630","2020-03-22 21:00:00","209.000","333.000","1.400","23.300","0.840","991.600","","0.000","-99.000","-99.000","-99.000","29.400","","19.900",""
"C0D480","2020-03-22 22:00:00","223.000","0.000","0.000","22.000","0.930","989.800","","0.000","-99.000","-99.000","-99.000","29.000","","18.300",""
"C0K291","2020-03-22 22:00:00","8.000","252.000","2.500","24.500","0.810","1014.200","","0.000","-99.000","-99.000","-99.000","26.900","","21.500",""
"C0AH30","2020-03-22 22:00:00","755.000","355.000","3.300","19.800","0.990","931.900","","0.000","-99.000","-99.000","-99.000","25.900","","18.100",""
"C0R130","2020-03-22 22:00:00","1040.000","257.000","0.600","21.200","0.540","899.300","","0.000","-99.000","-99.000","-99.000","28.000","","17.700",""
"C0M790","2020-03-22 22:00:00","15.000","0.000","0.000","23.100","0.830","1012.100","","0.000","-99.000","-99.000","-99.000","28.800","","21.100",""
"C0I520","2020-03-22 22:00:00","3860.000","157.000","2.100","3.000","0.910","645.000","","-99.000","16.200","184.000","","4.200","","0.800",""
"C0C590","2020-03-22 22:00:00","72.000","253.000","0.500","23.300","0.860","1007.100","","0.000","-99.000","-99.000","-99.000","28.500","","20.300",""
"C0G780","2020-03-22 22:00:00","27.000","280.000","0.400","23.900","0.870","1012.200","","0.000","-99.000","-99.000","-99.000","29.400","","22.200",""
"C0F9R0","2020-03-22 22:00:00","20.000","0.000","0.000","23.800","1.000","1013.800","","0.000","-99.000","-99.000","-99.000","28.300","","22.000",""
"C0W130","2020-03-22 22:00:00","18.000","257.000","1.900","23.300","0.870","1011.400","","0.000","-99.000","-99.000","-99.000","25.700","","21.200",""
"C0C700","2020-03-22 22:00:00","151.000","299.000","0.800","23.400","0.860","999.300","","0.000","-99.000","-99.000","-99.000","29.100","","21.000",""
"C0V490","2020-03-22 22:00:00","20.000","334.000","1.500","24.600","0.990","1012.400","","0.000","-99.000","-99.000","-99.000","28.400","","23.700",""
"C0M710","2020-03-22 22:00:00","15.000","252.000","1.000","24.200","0.800","1013.300","","0.000","-99.000","-99.000","-99.000","26.700","","21.900",""
"C0D570","2020-03-22 22:00:00","15.000","260.000","0.300","23.900","0.910","1014.400","","0.000","-99.000","-99.000","-99.000","29.900","","21.600",""
"C0S910","2020-03-22 22:00:00","212.000","203.000","1.200","24.400","0.990","991.100","","0.000","-99.000","-99.000","-99.000","26.100","","22.800",""
"C0M650","2020-03-22 22:00:00","20.000","0.000","0.000","23.300","0.860","1012.800","","0.000","-99.000","-99.000","-99.000","28.000","","20.800",""
"C0K280","2020-03-22 22:00:00","23.000","225.000","0.600","22.300","0.930","1014.500","","0.000","-99.000","-99.000","-99.000","28.700","","20.200",""
"C0X310","2020-03-22 22:00:00","9.000","239.000","2.100","24.500","0.780","1014.400","","0.000","-99.000","-99.000","-99.000","26.300","","22.500",""
"C0A9C0","2020-03-22 22:00:00","35.000","0.000","0.100","24.700","0.810","1012.400","","0.000","-99.000","-99.000","-99.000","31.200","","22.500",""
"C0V810","2020-03-22 22:00:00","32.000","336.000","2.500","23.900","0.840","1009.800","","0.000","-99.000","-99.000","-99.000","26.600","","22.600",""
"C0E730","2020-03-22 22:00:00","26.000","0.000","0.000","25.000","0.790","1011.500","","0.000","-99.000","-99.000","-99.000","31.700","","21.000",""
"C0V770","2020-03-22 22:00:00","26.000","358.000","0.500","23.700","0.800","1011.500","","0.000","-99.000","-99.000","-99.000","29.400","","21.600",""
"C0UA10","2020-03-22 22:00:00","1711.000","0.000","0.200","14.300","1.000","835.400","","0.000","-99.000","-99.000","-99.000","23.100","","12.800",""
"C0R660","2020-03-22 22:00:00","20.000","47.000","2.200","24.200","0.810","1012.400","","0.000","-99.000","-99.000","-99.000","28.600","","21.200",""
"C0M640","2020-03-22 22:00:00","155.000","0.000","0.000","22.400","0.890","997.200","","0.000","-99.000","-99.000","-99.000","28.200","","20.700",""
"C0S660","2020-03-22 22:00:00","794.000","199.000","1.200","18.600","0.800","927.800","","0.000","-99.000","-99.000","-99.000","27.000","","14.900",""
"C0G900","2020-03-22 22:00:00","20.000","267.000","1.700","25.000","0.870","1012.000","","0.000","-99.000","-99.000","-99.000","28.200","","22.500",""
"C0AD40","2020-03-22 22:00:00","32.000","20.000","0.800","24.600","0.810","1012.300","","0.000","-99.000","-99.000","-99.000","31.200","","19.600",""
"C0UA00","2020-03-22 22:00:00","392.000","0.000","0.000","21.700","0.930","972.600","","0.000","-99.000","-99.000","-99.000","29.700","","16.700",""
"C0I080","2020-03-22 22:00:00","536.000","0.000","0.000","20.900","0.830","957.800","","0.000","-99.000","-99.000","-99.000","27.200","","17.200",""
"C0UA30","2020-03-22 22:00:00","1397.000","89.000","0.800","16.800","1.000","864.000","","0.000","-99.000","-99.000","-99.000","22.700","","16.800",""
"C0Z270","2020-03-22 22:00:00","343.000","350.000","0.300","21.700","0.990","976.200","","0.000","-99.000","-99.000","-99.000","24.900","","18.700",""
"C0G750","2020-03-22 22:00:00","31.000","0.000","0.000","22.900","0.870","1012.600","","-99.000","-99.000","-99.000","-99.000","29.200","","20.900",""
"C0A550","2020-03-22 22:00:00","422.000","0.000","0.000","20.300","1.000","969.200","","0.000","-99.000","-99.000","-99.000","28.600","","16.600",""
"C0E810","2020-03-22 22:00:00","53.000","0.000","0.000","23.000","0.950","1010.400","","0.000","-99.000","-99.000","-99.000","29.700","","20.500",""
"C0R640","2020-03-22 22:00:00","21.000","349.000","1.300","24.900","0.830","1012.000","","0.000","-99.000","-99.000","-99.000","27.600","","22.300",""
"C0D580","2020-03-22 22:00:00","120.000","0.000","0.000","22.300","0.940","1002.300","","0.000","-99.000","-99.000","-99.000","30.400","","17.800",""
"C0M660","2020-03-22 22:00:00","40.000","0.000","0.200","22.700","0.900","1011.000","","0.000","-99.000","-99.000","-99.000","27.800","","20.800",""
"C0K330","2020-03-22 22:00:00","38.000","0.000","0.000","23.400","0.920","1010.500","","0.000","-99.000","-99.000","-99.000","29.500","","21.100",""
"C0E830","2020-03-22 22:00:00","37.000","0.000","0.200","24.000","0.850","1011.100","","0.000","-99.000","-99.000","-99.000","28.200","","22.200",""
"C0X290","2020-03-22 22:00:00","10.000","249.000","0.900","24.500","0.810","1013.600","","0.000","-99.000","-99.000","-99.000","27.100","","22.000",""
"C0U760","2020-03-22 22:00:00","22.000","345.000","0.300","24.100","0.990","1014.300","","0.000","-99.000","-99.000","-99.000","28.400","","19.300",""
"C0U780","2020-03-22 22:00:00","15.000","19.000","1.000","23.600","0.990","1014.200","","0.000","-99.000","-99.000","-99.000","27.500","","20.400",""
"C0H9C0","2020-03-22 22:00:00","3402.000","304.000","1.200","4.900","0.960","679.100","","0.500","-99.000","-99.000","-99.000","5.800","","3.700",""
"C0V650","2020-03-22 22:00:00","28.000","336.000","1.500","24.400","0.840","1013.200","","0.000","-99.000","-99.000","-99.000","27.600","","21.700",""
"C0R720","2020-03-22 22:00:00","214.000","310.000","5.100","23.300","0.810","989.300","","0.000","-99.000","-99.000","-99.000","28.000","","20.800",""
"C0K470","2020-03-22 22:00:00","97.000","113.000","0.600","20.900","0.990","1004.000","","0.000","-99.000","-99.000","-99.000","29.200","","19.800",""
"C0A560","2020-03-22 22:00:00","405.000","0.000","0.100","20.700","1.000","970.500","","0.000","-99.000","-99.000","-99.000","28.400","","15.600",""
"C0X190","2020-03-22 22:00:00","10.000","300.000","0.300","24.300","0.800","1013.200","","0.000","-99.000","-99.000","-99.000","27.400","","22.600",""
"C0S950","2020-03-22 22:00:00","415.000","226.000","0.700","22.100","0.920","966.200","","0.000","-99.000","-99.000","-99.000","27.400","","20.200",""
"C0A880","2020-03-22 22:00:00","6.000","57.000","0.400","22.300","0.920","1014.300","","0.000","-99.000","-99.000","-99.000","29.600","","19.600",""
"C0I530","2020-03-22 22:00:00","3014.000","228.000","6.000","6.800","1.000","704.800","","-99.000","13.000","238.000","","8.300","","5.400",""
"C0M670","2020-03-22 22:00:00","43.000","111.000","0.600","23.300","0.840","1009.700","","0.000","-99.000","-99.000","-99.000","29.500","","21.200",""
"C0Z061","2020-03-22 22:00:00","174.000","109.000","0.600","21.900","0.990","997.600","","0.000","-99.000","-99.000","-99.000","30.500","","18.600",""
